意向标题,级别,采购单位,意向发布时间,详情链接,公告ID
达川区逸夫小学杨柳学校2025年度政府采购意向公告(第2批),达州市达川区,达川区逸夫小学杨柳学校,2025-12-08,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=32a7d705-5851-4640-8aa2-f90713f89df7
达州市达川区人民医院2025年度政府采购意向公告(第23批),达州市达川区,达州市达川区人民医院,2025-12-05,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=d65d548f-194c-445a-b724-dda904359494
达州市达川区人民医院2025年度政府采购意向公告(第22批),达州市达川区,达州市达川区人民医院,2025-12-05,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=25295840-0ced-470f-8bb3-907ed4e160d8
达州市达川区农业农村局2025年度政府采购意向公告(第24批),达州市达川区,达州市达川区农业农村局,2025-12-02,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=2af904d6-45ba-49ae-93aa-e9869695f52e
四川省达川区石桥中学2025年度政府采购意向公告(第2批),达州市达川区,四川省达川区石桥中学,2025-12-02,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=d79557a7-15e9-46bf-b91f-0052caa84873
达州市达川区农业农村局2025年度政府采购意向公告(第23批),达州市达川区,达州市达川区农业农村局,2025-11-27,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=4bc5b446-fe97-4abd-8e08-e3b050c932ad
宣汉县人民医院（宣汉县精神病医院）2025年度政府采购意向公告(第16批),达州市宣汉县,宣汉县人民医院（宣汉县精神病医院）,2025-12-16,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=02f1f9aa-c1b8-436d-9f9c-64330a145c76
宣汉县人民医院（宣汉县精神病医院）2025年度政府采购意向公告(第15批),达州市宣汉县,宣汉县人民医院（宣汉县精神病医院）,2025-12-16,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=a5c0985c-838f-466d-8020-d1e13da66834
宣汉县住房和城乡建设局2025年度政府采购意向公告(第9批),达州市宣汉县,宣汉县住房和城乡建设局,2025-12-12,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=36336c96-b274-4e45-a3f8-3d37f42d181b
宣汉县住房和城乡建设局2025年度政府采购意向公告(第10批),达州市宣汉县,宣汉县住房和城乡建设局,2025-12-12,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=dabab7f6-961e-4c59-9af5-5b97215bf8ee
宣汉县融媒体中心2025年度政府采购意向公告(第1批),达州市宣汉县,宣汉县融媒体中心,2025-12-12,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=ed20a9bd-4c50-4763-8d42-8a8bbd966fb3
宣汉县妇幼保健计划生育服务中心2025年度政府采购意向公告(第4批),达州市宣汉县,宣汉县妇幼保健计划生育服务中心,2025-12-11,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=528ec181-9175-427c-a37a-84d2571b1b51
宣汉县民政局2025年度政府采购意向公告(第12批),达州市宣汉县,宣汉县民政局,2025-12-09,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=f4d0ff72-f4ba-4d66-b557-fb187dd1d17a
宣汉县自然资源局2025年度政府采购意向公告(第14批),达州市宣汉县,宣汉县自然资源局,2025-12-09,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=7109b83b-eab5-4c12-b195-b772a12f50f9
宣汉县综合行政执法局2025年度政府采购意向公告(第2批),达州市宣汉县,宣汉县综合行政执法局,2025-12-09,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=67d67c86-7fc1-4f72-ab8d-79b4f89776e9
宣汉县机关事务服务中心2025年度政府采购意向公告(第1批),达州市宣汉县,宣汉县机关事务服务中心,2025-12-08,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=4f824444-ee41-4050-88d1-2d6d380fdf81
中国共产党开江县委员会宣传部2025年度政府采购意向公告(第2批),达州市开江县,中国共产党开江县委员会宣传部,2025-12-09,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=c5ba821e-d84a-4f29-8fc3-b70822fdfc0c
开江县畜牧业发展服务中心2025年度政府采购意向公告(第2批),达州市开江县,开江县畜牧业发展服务中心,2025-11-19,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=85fcbc09-3e6e-4db5-bd2b-70baaec8fb4b
开江县民政局2025年度政府采购意向公告(第5批),达州市开江县,开江县民政局,2025-11-18,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=4e519fc6-9dbd-49d3-a0e7-c560667cfdb0
开江县示范幼儿园2025年度政府采购意向公告(第1批),达州市开江县,开江县示范幼儿园,2025-11-12,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=93a7b6ad-bd07-4fd4-9a19-d76de15349c3
开江县住房和城乡建设局2025年度政府采购意向公告(第5批),达州市开江县,开江县住房和城乡建设局,2025-11-12,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=862b4df8-6556-4623-a894-114a6f0f5b74
开江县发展和改革局2025年度政府采购意向公告(第2批),达州市开江县,开江县发展和改革局,2025-11-07,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=dfef0a3d-b877-4f20-9308-b87ba4034b0e
开江县回龙镇人民政府2025年度政府采购意向公告(第2批),达州市开江县,开江县回龙镇人民政府,2025-11-05,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=f7ed21c2-6290-4502-bd49-b1f1bd053bfd
开江县回龙镇人民政府2025年度政府采购意向公告(第1批),达州市开江县,开江县回龙镇人民政府,2025-11-05,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=2a9bcdbb-8e0d-4380-ad8b-21a20633a486
开江宝石桥水库管理处2025年度政府采购意向公告(第1批),达州市开江县,开江宝石桥水库管理处,2025-11-03,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=b7722d57-5760-490e-9154-32cfe119539e
开江县民政局2025年度政府采购意向公告(第4批),达州市开江县,开江县民政局,2025-10-28,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=effb43a1-7497-420a-ba13-79dd2b186575
