标题,采购级别,采购品类,发布时间,详情链接,公告ID
万源市石塘镇人民政府万源市石塘镇“订单农业”发展项目询价公告,达州市万源市,货物,2025-12-12,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=e3f5d418-e3f8-4c56-a9b0-d7419f87a07c
万源市人民医院保洁服务采购项目竞争性磋商公告,达州市万源市,服务,2025-12-12,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=a3dad0f2-b83a-4964-bcf8-15a0dce52299
万源市黄钟镇人民政府黄钟镇二郎坪村2025年中省扶持（集体经济）中药材种植项目竞争性谈判公告,达州市万源市,货物,2025-12-11,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=04e773fe-400a-4b2c-8394-0843d05f198a
万源市城市发展服务中心川陕革命老区万源市城市照明专用设备节能降碳及智慧升级改造项目招标公告,达州市万源市,货物,2025-12-10,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=7cf332f1-265a-42b3-a5c8-762e181ad5e4
四川达州东部经济开发区社会事业局真佛山景区旅游基础设施项目（三标段）招标公告,东部经济开发区,服务,2025-12-14,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=48df8168-ecd2-449a-b62c-34a79696b088
四川达州东部经济开发区社会事业局土地承包经营权存量登记数据整合竞争性磋商公告,东部经济开发区,服务,2025-12-10,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=fd0f0b73-08f9-40c6-82af-027b60db641f
达州市自然资源和规划局东部经开区分局地质灾害隐患点和风险区更新调查竞争性磋商公告,东部经济开发区,服务,2025-12-09,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=626baf45-a65a-4e1b-8922-1e2e24b1b499
中共四川达州东部经济开发区纪律检查工作委员会审计中介服务机构项目招标公告,东部经济开发区,服务,2025-11-25,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=0382c1b3-ce69-4cbc-af5a-57410de58152
四川达州东部经济开发区社会事业局2025年教育系统内部审计服务招标公告,东部经济开发区,服务,2025-11-06,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=a1799c51-9f2a-4c64-ae99-b82b92746a92
达州市自然资源和规划局东部经开区分局国土变更调查竞争性磋商公告,东部经济开发区,服务,2025-10-23,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=7e66f4e9-b238-40c6-abbc-4aefca4a6824
达州市达川区麻柳镇人民政府2024年提高土地出让收入用于农业农村比例省级统筹部分资金项目询价公告,东部经济开发区,货物,2025-10-11,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=0ff0ab16-ade1-4e98-bfa6-ab3711b65f93
达州市自然资源和规划局东部经开区分局集体土地所有权确权登记成果更新汇交竞争性磋商公告,东部经济开发区,服务,2025-10-09,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=4fd6c01c-92c5-4863-ac9c-b3eaf53d8754
达州高新技术产业园区发展和改革局调研规划类-达州高新区十五五产业发展规划编制项目(二次)竞争性磋商公告,达州市高新技术产业园区,服务,2025-11-06,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=c6814348-ca7c-4e7c-9cad-3981bee5fb79
达州市自然资源和规划局高新区分局国土变更调查竞争性磋商公告,达州市高新技术产业园区,服务,2025-10-16,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=f5cbf0ce-bb23-4544-8d7d-afce01f67f7d
达州高新技术产业园区发展和改革局调研规划类-达州高新区十五五产业发展规划编制项目竞争性磋商公告,达州市高新技术产业园区,服务,2025-10-11,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=139415cf-6ef2-4feb-8ec8-83f027f14749
达州高新技术产业园区实验学校小学部教室灯光改造(二次)竞争性磋商公告,达州市高新技术产业园区,货物,2025-09-02,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=6cd29285-8da6-4179-b057-7d23ee41194f
达州市自然资源和规划局高新区分局高新区自然资源资产清查项目竞争性磋商公告,达州市高新技术产业园区,服务,2025-08-25,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=fa393ab5-e261-445e-955a-fefd5d683de9
达州市自然资源和规划局高新区分局达州高新区金垭镇水口村5组白岩寨砂岩采矿权出让勘探、论证、评估项目竞争性磋商公告,达州市高新技术产业园区,服务,2025-08-19,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=aeae3404-258b-4f47-b038-abbcbb597f69
达州高新技术产业园区实验学校小学部教室灯光改造竞争性磋商公告,达州市高新技术产业园区,货物,2025-08-18,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=10daad2c-78d6-4f0d-af10-b316747940bd
达州市自然资源和规划局高新区分局建设用地批文撤回技术服务项目竞争性磋商公告,达州市高新技术产业园区,服务,2025-08-18,https://www.ccgp-sichuan.gov.cn/maincms-web/article?type=notice&id=8b29b8ed-ca97-475c-8e41-425824acfe63
